ILAT,ILEV,ZPHI_F,ZU,ZT,ZQ                                                                                                                                                                                                                                      
   0   0        0.0000000000        0.0000000000      260.0201713290        0.0010976420
   0   1      982.0559784743        0.0000000000      259.4486178775        0.0010408610
   1   0        0.0000000000        0.0000000000      260.0201713290        0.0010976420
   1   1      982.0559784746        0.0000000000      259.4486178777        0.0010408610
   2   0        0.0000000000        0.0000000000      260.0201713290        0.0010976420
   2   1      982.0559784758        0.0000000000      259.4486178783        0.0010408610
   3   0        0.0000000000        0.0000000000      260.0201713290        0.0010976420
   3   1      982.0559784779        0.0000000001      259.4486178793        0.0010408610
   4   0        0.0000000000        0.0000000000      260.0201713295        0.0010976420
   4   1      982.0559784821        0.0000000008      259.4486178811        0.0010408610
   5   0        0.0000000000        0.0000000000      260.0201713314        0.0010976420
   5   1      982.0559784927        0.0000000032      259.4486178847        0.0010408610
   6   0        0.0000000000        0.0000000000      260.0201713376        0.0010976420
   6   1      982.0559785205        0.0000000095      259.4486178930        0.0010408610
   7   0        0.0000000000        0.0000000000      260.0201713542        0.0010976420
   7   1      982.0559785890        0.0000000238      259.4486179122        0.0010408610
   8   0        0.0000000000        0.0000000000      260.0201713932        0.0010976420
   8   1      982.0559787439        0.0000000531      259.4486179540        0.0010408610
   9   0        0.0000000000        0.0000000000      260.0201714752        0.0010976420
   9   1      982.0559790646        0.0000001075      259.4486180394        0.0010408610
  10   0        0.0000000000        0.0000000000      260.0201716343        0.0010976421
  10   1      982.0559796815        0.0000002019      259.4486182022        0.0010408610
  11   0        0.0000000000        0.0000000000      260.0201719231        0.0010976421
  11   1      982.0559807966        0.0000003571      259.4486184951        0.0010408610
  12   0        0.0000000000        0.0000000000      260.0201724198        0.0010976421
  12   1      982.0559827091        0.0000006009      259.4486189964        0.0010408611
  13   0        0.0000000000        0.0000000000      260.0201732360        0.0010976422
  13   1      982.0559858476        0.0000009695      259.4486198178        0.0010408612
  14   0        0.0000000000        0.0000000000      260.0201745269        0.0010976423
  14   1      982.0559908067        0.0000015093      259.4486211145        0.0010408613
  15   0        0.0000000000        0.0000000000      260.0201765023        0.0010976425
  15   1      982.0559983910        0.0000022782      259.4486230964        0.0010408614
  16   0        0.0000000000        0.0000000000      260.0201794401        0.0010976428
  16   1      982.0560096657        0.0000033476      259.4486260416        0.0010408617
  17   0        0.0000000000        0.0000000000      260.0201837006        0.0010976431
  17   1      982.0560260126        0.0000048041      259.4486303107        0.0010408620
  18   0        0.0000000000        0.0000000000      260.0201897442        0.0010976437
  18   1      982.0560491968        0.0000067515      259.4486363642        0.0010408626
  19   0        0.0000000000        0.0000000000      260.0201981498        0.0010976444
  19   1      982.0560814379        0.0000093123      259.4486447815        0.0010408633
  20   0        0.0000000000        0.0000000000      260.0202096363        0.0010976454
  20   1      982.0561254918        0.0000126307      259.4486562816        0.0010408642
  21   0        0.0000000000        0.0000000000      260.0202250840        0.0010976468
  21   1      982.0561847343        0.0000168734      259.4486717457        0.0010408656
  22   0        0.0000000000        0.0000000000      260.0202455619        0.0010976486
  22   1      982.0562632640        0.0000222329      259.4486922433        0.0010408673
  23   0        0.0000000000        0.0000000000      260.0202723541        0.0010976510
  23   1      982.0563660037        0.0000289291      259.4487190590        0.0010408696
  24   0        0.0000000000        0.0000000000      260.0203069889        0.0010976541
  24   1      982.0564988139        0.0000372114      259.4487537224        0.0010408725
  25   0        0.0000000000        0.0000000000      260.0203512728        0.0010976581
  25   1      982.0566686202        0.0000473615      259.4487980407        0.0010408763
  26   0        0.0000000000        0.0000000000      260.0204073186        0.0010976631
  26   1      982.0568835239        0.0000596942      259.4488541282        0.0010408810
  27   0        0.0000000000        0.0000000000      260.0204775892        0.0010976693
  27   1      982.0571529677        0.0000745615      259.4489244489        0.0010408870
  28   0        0.0000000000        0.0000000000      260.0205649309        0.0010976771
  28   1      982.0574878650        0.0000923536      259.4490118512        0.0010408944
  29   0        0.0000000000        0.0000000000      260.0206726152        0.0010976867
  29   1      982.0579007593        0.0001135011      259.4491196083        0.0010409036
  30   0        0.0000000000        0.0000000000      260.0208043851        0.0010976984
  30   1      982.0584060011        0.0001384783      259.4492514653        0.0010409148
  31   0        0.0000000000        0.0000000000      260.0209644840        0.0010977127
  31   1      982.0590198611        0.0001678018      259.4494116684        0.0010409284
  32   0        0.0000000000        0.0000000000      260.0211577241        0.0010977299
  32   1      982.0597607895        0.0002020374      259.4496050324        0.0010409448
  33   0        0.0000000000        0.0000000000      260.0213895203        0.0010977506
  33   1      982.0606495482        0.0002417986      259.4498369755        0.0010409645
  34   0        0.0000000000        0.0000000000      260.0216659435        0.0010977752
  34   1      982.0617094139        0.0002877495      259.4501135723        0.0010409880
  35   0        0.0000000000        0.0000000000      260.0219937817        0.0010978044
  35   1      982.0629664129        0.0003406080      259.4504416148        0.0010410158
  36   0        0.0000000000        0.0000000000      260.0223805553        0.0010978389
  36   1      982.0644493806        0.0004011417      259.4508286280        0.0010410487
  37   0        0.0000000000        0.0000000000      260.0228346254        0.0010978793
  37   1      982.0661903744        0.0004701776      259.4512829779        0.0010410873
  38   0        0.0000000000        0.0000000000      260.0233652142        0.0010979266
  38   1      982.0682247545        0.0005485982      259.4518138924        0.0010411324
  39   0        0.0000000000        0.0000000000      260.0239824699        0.0010979816
  39   1      982.0705914317        0.0006373442      259.4524315260        0.0010411848
  40   0        0.0000000000        0.0000000000      260.0246975449        0.0010980453
  40   1      982.0733331674        0.0007374185      259.4531470378        0.0010412456
  41   0        0.0000000000        0.0000000000      260.0255225729        0.0010981189
  41   1      982.0764964856        0.0008498755      259.4539725692        0.0010413157
  42   0        0.0000000000        0.0000000000      260.0264708441        0.0010982034
  42   1      982.0801323445        0.0009758390      259.4549214184        0.0010413963
  43   0        0.0000000000        0.0000000000      260.0275567883        0.0010983002
  43   1      982.0842960733        0.0011164916      259.4560080244        0.0010414886
  44   0        0.0000000000        0.0000000000      260.0287960522        0.0010984106
  44   1      982.0890476675        0.0012730781      259.4572480439        0.0010415939
  45   0        0.0000000000        0.0000000000      260.0302055990        0.0010985363
  45   1      982.0944521704        0.0014469107      259.4586584508        0.0010417137
  46   0        0.0000000000        0.0000000000      260.0318036077        0.0010986788
  46   1      982.1005792892        0.0016393494      259.4602574359        0.0010418496
  47   0        0.0000000000        0.0000000000      260.0336097615        0.0010988398
  47   1      982.1075044988        0.0018518306      259.4620646951        0.0010420032
  48   0        0.0000000000        0.0000000000      260.0356451557        0.0010990214
  48   1      982.1153086903        0.0020858481      259.4641013378        0.0010421763
  49   0        0.0000000000        0.0000000000      260.0379324558        0.0010992254
  49   1      982.1240787772        0.0023429645      259.4663900444        0.0010423708
  50   0        0.0000000000        0.0000000000      260.0404956954        0.0010994540
  50   1      982.1339069208        0.0026247819      259.4689548649        0.0010425889
  51   0        0.0000000000        0.0000000000      260.0433607032        0.0010997097
  51   1      982.1448921684        0.0029329826      259.4718216457        0.0010428327
  52   0        0.0000000000        0.0000000000      260.0465549124        0.0010999948
  52   1      982.1571397211        0.0032693009      259.4750178388        0.0010431045
  53   0        0.0000000000        0.0000000000      260.0501074683        0.0011003119
  53   1      982.1707613499        0.0036355280      259.4785726104        0.0010434069
  54   0        0.0000000000        0.0000000000      260.0540493893        0.0011006639
  54   1      982.1858760115        0.0040335221      259.4825170010        0.0010437426
  55   0        0.0000000000        0.0000000000      260.0584131703        0.0011010537
  55   1      982.2026083284        0.0044651617      259.4868835291        0.0010441143
  56   0        0.0000000000        0.0000000000      260.0632334691        0.0011014844
  56   1      982.2210912232        0.0049324091      259.4917068783        0.0010445250
  57   0        0.0000000000        0.0000000000      260.0685467264        0.0011019593
  57   1      982.2414644615        0.0054372651      259.4970235170        0.0010449779
  58   0        0.0000000000        0.0000000000      260.0743913041        0.0011024820
  58   1      982.2638751827        0.0059817774      259.5028718366        0.0010454763
  59   0        0.0000000000        0.0000000000      260.0808077008        0.0011030560
  59   1      982.2884787283        0.0065680537      259.5092923675        0.0010460237
  60   0        0.0000000000        0.0000000000      260.0878378638        0.0011036852
  60   1      982.3154360063        0.0071981940      259.5163270910        0.0010466237
  61   0        0.0000000000        0.0000000000      260.0955262643        0.0011043737
  61   1      982.3449176135        0.0078743832      259.5240205149        0.0010472803
  62   0        0.0000000000        0.0000000000      260.1039192339        0.0011051258
  62   1      982.3771012934        0.0085988248      259.5324190097        0.0010479975
  63   0        0.0000000000        0.0000000000      260.1130651476        0.0011059458
  63   1      982.4121726421        0.0093737527      259.5415709924        0.0010487795
  64   0        0.0000000000        0.0000000000      260.1230147197        0.0011068385
  64   1      982.4503262426        0.0102014504      259.5515272220        0.0010496309
  65   0        0.0000000000        0.0000000000      260.1338199018        0.0011078087
  65   1      982.4917614418        0.0110841555      259.5623396975        0.0010505561
  66   0        0.0000000000        0.0000000000      260.1455355134        0.0011088616
  66   1      982.5366886079        0.0120241906      259.5740632897        0.0010515602
  67   0        0.0000000000        0.0000000000      260.1582181762        0.0011100023
  67   1      982.5853250436        0.0130238701      259.5867546744        0.0010526481
  68   0        0.0000000000        0.0000000000      260.1719265658        0.0011112365
  68   1      982.6378959574        0.0140855170      259.6004725853        0.0010538251
  69   0        0.0000000000        0.0000000000      260.1867218185        0.0011125699
  69   1      982.6946360257        0.0152114905      259.6152782207        0.0010550968
  70   0        0.0000000000        0.0000000000      260.2026658660        0.0011140084
  70   1      982.7557830099        0.0164040554      259.6312335774        0.0010564687
  71   0        0.0000000000        0.0000000000      260.2198238335        0.0011155583
  71   1      982.8215869578        0.0176655620      259.6484038508        0.0010579470
  72   0        0.0000000000        0.0000000000      260.2382624239        0.0011172261
  72   1      982.8923040121        0.0189983189      259.6668558182        0.0010595376
  73   0        0.0000000000        0.0000000000      260.2580502711        0.0011190183
  73   1      982.9681977689        0.0204046184      259.6866581924        0.0010612470
  74   0        0.0000000000        0.0000000000      260.2792584969        0.0011209421
  74   1      983.0495414199        0.0218867714      259.7078821794        0.0010630818
  75   0        0.0000000000        0.0000000000      260.3019583070        0.0011230044
  75   1      983.1366085375        0.0234469387      259.7305990730        0.0010650489
  76   0        0.0000000000        0.0000000000      260.3262244103        0.0011252128
  76   1      983.2296861943        0.0250873673      259.7548836766        0.0010671553
  77   0        0.0000000000        0.0000000000      260.3521326816        0.0011275749
  77   1      983.3290660072        0.0268102249      259.7808119648        0.0010694084
  78   0        0.0000000000        0.0000000000      260.3797614343        0.0011300988
  78   1      983.4350490244        0.0286176845      259.8084623570        0.0010718159
  79   0        0.0000000000        0.0000000000      260.4091882814        0.0011327925
  79   1      983.5479336934        0.0305117177      259.8379125766        0.0010743854
  80   0        0.0000000000        0.0000000000      260.4404945832        0.0011356645
  80   1      983.6680329276        0.0324943855      259.8692441022        0.0010771250
  81   0        0.0000000000        0.0000000000      260.4737623919        0.0011387236
  81   1      983.7956623975        0.0345676370      259.9025391101        0.0010800432
  82   0        0.0000000000        0.0000000000      260.5090750923        0.0011419788
  82   1      983.9311429955        0.0367333513      259.9378811163        0.0010831485
  83   0        0.0000000000        0.0000000000      260.5465183576        0.0011454395
  83   1      984.0748045132        0.0389933944      259.9753559325        0.0010864500
  84   0        0.0000000000        0.0000000000      260.5861758970        0.0011491150
  84   1      984.2269693369        0.0413493641      260.0150474116        0.0010899565
  85   0        0.0000000000        0.0000000000      260.6281354820        0.0011530154
  85   1      984.3879755771        0.0438029537      260.0570434780        0.0010936777
  86   0        0.0000000000        0.0000000000      260.6724848007        0.0011571508
  86   1      984.5581611770        0.0463557022      260.1014319800        0.0010976232
  87   0        0.0000000000        0.0000000000      260.7193123320        0.0011615317
  87   1      984.7378672767        0.0490090485      260.1483015644        0.0011018030
  88   0        0.0000000000        0.0000000000      260.7687086060        0.0011661689
  88   1      984.9274430627        0.0517644022      260.1977429383        0.0011062277
  89   0        0.0000000000        0.0000000000      260.8207606059        0.0011710734
  89   1      985.1272242971        0.0546228341      260.2498432664        0.0011109074
  90   0        0.0000000000        0.0000000000      260.8755597263        0.0011762566
  90   1      985.3375638729        0.0575855223      260.3046941368        0.0011158533
  91   0        0.0000000000        0.0000000000      260.9331963081        0.0011817303
  91   1      985.5588108549        0.0606534479      260.3623860913        0.0011210767
  92   0        0.0000000000        0.0000000000      260.9937608080        0.0011875065
  92   1      985.7913149820        0.0638274640      260.4230097958        0.0011265890
  93   0        0.0000000000        0.0000000000      261.0573454290        0.0011935980
  93   1      986.0354329426        0.0671083812      260.4866576732        0.0011324024
  94   0        0.0000000000        0.0000000000      261.1240369364        0.0012000171
  94   1      986.2915008098        0.0704966014      260.5534167121        0.0011385287
  95   0        0.0000000000        0.0000000000      261.1939269205        0.0012067772
  95   1      986.5598734580        0.0739926503      260.6233787404        0.0011449808
  96   0        0.0000000000        0.0000000000      261.2671047730        0.0012138917
  96   1      986.8408976149        0.0775968178      260.6966333942        0.0011517715
  97   0        0.0000000000        0.0000000000      261.3436613575        0.0012213748
  97   1      987.1349259745        0.0813093436      260.7732717930        0.0011589144
  98   0        0.0000000000        0.0000000000      261.4236803851        0.0012292404
  98   1      987.4422840900        0.0851300055      260.8533779057        0.0011664228
  99   0        0.0000000000        0.0000000000      261.5072507909        0.0012375033
  99   1      987.7633179272        0.0890587229      260.9370409408        0.0011743110
 100   0        0.0000000000        0.0000000000      261.5944582917        0.0012461788
 100   1      988.0983614597        0.0930951510      261.0243468953        0.0011825934
 101   0        0.0000000000        0.0000000000      261.6853872582        0.0012552823
 101   1      988.4477438772        0.0972387773      261.1153804284        0.0011912851
 102   0        0.0000000000        0.0000000000      261.7801205400        0.0012648299
 102   1      988.8117889338        0.1014889178      261.2102246868        0.0012004013
 103   0        0.0000000000        0.0000000000      261.8787420382        0.0012748382
 103   1      989.1908248555        0.1058448353      261.3089638805        0.0012099581
 104   0        0.0000000000        0.0000000000      261.9813256452        0.0012853236
 104   1      989.5851418526        0.1103052575      261.4116722092        0.0012199711
 105   0        0.0000000000        0.0000000000      262.0879512312        0.0012963038
 105   1      989.9950535789        0.1148690888      261.5184298676        0.0012304573
 106   0        0.0000000000        0.0000000000      262.1986937980        0.0013077966
 106   1      990.4208554704        0.1195349355      261.6293121867        0.0012414339
 107   0        0.0000000000        0.0000000000      262.3136291416        0.0013198206
 107   1      990.8628465354        0.1243013530      261.7443953030        0.0012529187
 108   0        0.0000000000        0.0000000000      262.4328210018        0.0013323942
 108   1      991.3212799570        0.1291663211      261.8637432914        0.0012649294
 109   0        0.0000000000        0.0000000000      262.5563397252        0.0013455370
 109   1      991.7964348839        0.1341280244      261.9874268524        0.0012774849
 110   0        0.0000000000        0.0000000000      262.6842496489        0.0013592690
 110   1      992.2885679353        0.1391843337      262.1155106789        0.0012906043
 111   0        0.0000000000        0.0000000000      262.8166120121        0.0013736107
 111   1      992.7979244176        0.1443329346      262.2480563714        0.0013043073
 112   0        0.0000000000        0.0000000000      262.9534885892        0.0013885835
 112   1      993.3247523304        0.1495714719      262.3851260761        0.0013186146
 113   0        0.0000000000        0.0000000000      263.0949264434        0.0014042081
 113   1      993.8692437014        0.1548969753      262.5267672169        0.0013335462
 114   0        0.0000000000        0.0000000000      263.2409801992        0.0014205073
 114   1      994.4316203310        0.1603067193      262.6730347980        0.0013491238
 115   0        0.0000000000        0.0000000000      263.3916970509        0.0014375039
 115   1      995.0120761132        0.1657976541      262.8239763919        0.0013653695
 116   0        0.0000000000        0.0000000000      263.5471202859        0.0014552211
 116   1      995.6107906134        0.1713665497      262.9796356667        0.0013823057
 117   0        0.0000000000        0.0000000000      263.7072935761        0.0014736836
 117   1      996.2279456231        0.1770101525      263.1400566838        0.0013999561
 118   0        0.0000000000        0.0000000000      263.8722431994        0.0014929149
 118   1      996.8636566725        0.1827245695      263.3052660911        0.0014183435
 119   0        0.0000000000        0.0000000000      264.0420041544        0.0015129408
 119   1      997.5180736676        0.1885061963      263.4752992781        0.0014374926
 120   0        0.0000000000        0.0000000000      264.2166026541        0.0015337872
 120   1      998.1913134546        0.1943511055      263.6501828411        0.0014574285
 121   0        0.0000000000        0.0000000000      264.3960603084        0.0015554807
 121   1      998.8834759492        0.2002552032      263.8299387725        0.0014781768
 122   0        0.0000000000        0.0000000000      264.5803991065        0.0015780489
 122   1      999.5946633721        0.2062143970      264.0145894501        0.0014997643
 123   0        0.0000000000        0.0000000000      264.7696210241        0.0016015185
 123   1     1000.3249015798        0.2122239474      264.2041372097        0.0015222166
 124   0        0.0000000000        0.0000000000      264.9637381329        0.0016259185
 124   1     1001.0742562363        0.2182794495      264.3985945045        0.0015455618
 125   0        0.0000000000        0.0000000000      265.1627524901        0.0016512779
 125   1     1001.8427552380        0.2243761881      264.5979637596        0.0015698280
 126   0        0.0000000000        0.0000000000      265.3666666537        0.0016776273
 126   1     1002.6304293160        0.2305094737      264.8022479057        0.0015950447
 127   0        0.0000000000        0.0000000000      265.5754611814        0.0017049953
 127   1     1003.4372251146        0.2366739765      265.0114278356        0.0016212397
 128   0        0.0000000000        0.0000000000      265.7891279815        0.0017334138
 128   1     1004.2631340185        0.2428647383      265.2254958152        0.0016484437
 129   0        0.0000000000        0.0000000000      266.0076480965        0.0017629142
 129   1     1005.1081063406        0.2490765097      265.4444332256        0.0016766871
 130   0        0.0000000000        0.0000000000      266.2309971497        0.0017935284
 130   1     1005.9720723537        0.2553039239      265.6682160189        0.0017060011
 131   0        0.0000000000        0.0000000000      266.4591484468        0.0018252898
 131   1     1006.8549542854        0.2615415885      265.8968178250        0.0017364176
 132   0        0.0000000000        0.0000000000      266.6920636189        0.0018582308
 132   1     1007.7566301041        0.2677838382      266.1302005753        0.0017679685
 133   0        0.0000000000        0.0000000000      266.9296985029        0.0018923848
 133   1     1008.6769562318        0.2740249115      266.3683203930        0.0018006860
 134   0        0.0000000000        0.0000000000      267.1720098116        0.0019277864
 134   1     1009.6157933741        0.2802591305      266.6111342762        0.0018346035
 135   0        0.0000000000        0.0000000000      267.4189489517        0.0019644704
 135   1     1010.5729825830        0.2864807374      266.8585939032        0.0018697552
 136   0        0.0000000000        0.0000000000      267.6704516182        0.0020024710
 136   1     1011.5483048733        0.2926836485      267.1106352030        0.0019061740
 137   0        0.0000000000        0.0000000000      267.9264615747        0.0020418244
 137   1     1012.5415733856        0.2988620573      267.3672021850        0.0019438952
 138   0        0.0000000000        0.0000000000      268.1869031948        0.0020825650
 138   1     1013.5525268662        0.3050097657      267.6282194210        0.0019829524
 139   0        0.0000000000        0.0000000000      268.4517058214        0.0021247293
 139   1     1014.5809241224        0.3111207842      267.8936164557        0.0020233809
 140   0        0.0000000000        0.0000000000      268.7207935870        0.0021683537
 140   1     1015.6265045149        0.3171890865      268.1633176047        0.0020652163
 141   0        0.0000000000        0.0000000000      268.9940741725        0.0022134733
 141   1     1016.6889442010        0.3232083716      268.4372306859        0.0021084928
 142   0        0.0000000000        0.0000000000      269.2714647461        0.0022601252
 142   1     1017.7679568881        0.3291726522      268.7152730168        0.0021532466
 143   0        0.0000000000        0.0000000000      269.5528621795        0.0023083443
 143   1     1018.8631779828        0.3350756071      268.9973415611        0.0021995118
 144   0        0.0000000000        0.0000000000      269.8381695185        0.0023581673
 144   1     1019.9742674734        0.3409111625      269.2833394595        0.0022473241
 145   0        0.0000000000        0.0000000000      270.1272849528        0.0024096304
 145   1     1021.1008669950        0.3466732536      269.5731649736        0.0022967191
 146   0        0.0000000000        0.0000000000      270.4200898346        0.0024627677
 146   1     1022.2425530281        0.3523556024      269.8666994734        0.0023477300
 147   0        0.0000000000        0.0000000000      270.7164765680        0.0025176157
 147   1     1023.3989455185        0.3579522756      270.1638353948        0.0024003926
 148   0        0.0000000000        0.0000000000      271.0163167457        0.0025742073
 148   1     1024.5695835484        0.3634570741      270.4644442950        0.0024547393
 149   0        0.0000000000        0.0000000000      271.3194936688        0.0026325780
 149   1     1025.7540521292        0.3688641541      270.7684094548        0.0025108048
 150   0        0.0000000000        0.0000000000      271.6258697352        0.0026927592
 150   1     1026.9518547774        0.3741674355      271.0755931816        0.0025686200
 151   0        0.0000000000        0.0000000000      271.9353154733        0.0027547840
 151   1     1028.1625268145        0.3793611325      271.3858659172        0.0026282175
 152   0        0.0000000000        0.0000000000      272.2476974726        0.0028186845
 152   1     1029.3855881605        0.3844395344      271.6990941375        0.0026896289
 153   0        0.0000000000        0.0000000000      272.5628655691        0.0028844891
 153   1     1030.6204929942        0.3893968147      272.0151275010        0.0027528822
 154   0        0.0000000000        0.0000000000      272.8806829953        0.0029522285
 154   1     1031.8667477098        0.3942275213      272.3338290804        0.0028180078
 155   0        0.0000000000        0.0000000000      273.2009921389        0.0030219283
 155   1     1033.1237766268        0.3989260451      272.6550410263        0.0028850311
 156   0        0.0000000000        0.0000000000      273.5236450434        0.0030936152
 156   1     1034.3910414279        0.4034870953      272.9786151516        0.0029539786
 157   0        0.0000000000        0.0000000000      273.8484907358        0.0031673146
 157   1     1035.6679913993        0.4079055023      273.3044002236        0.0030248756
 158   0        0.0000000000        0.0000000000      274.1753619855        0.0032430469
 158   1     1036.9540111798        0.4121760536      273.6322286838        0.0030977424
 159   0        0.0000000000        0.0000000000      274.5041066573        0.0033208344
 159   1     1038.2485439042        0.4162939206      273.9619480909        0.0031726016
 160   0        0.0000000000        0.0000000000      274.8345522281        0.0034006933
 160   1     1039.5509514530        0.4202542001      274.2933855329        0.0032494694
 161   0        0.0000000000        0.0000000000      275.1665419365        0.0034826418
 161   1     1040.8606566569        0.4240523728      274.6263838838        0.0033283643
 162   0        0.0000000000        0.0000000000      275.4998989198        0.0035666912
 162   1     1042.1770017970        0.4276838785      274.9607658322        0.0034092980
 163   0        0.0000000000        0.0000000000      275.8344581502        0.0036528534
 163   1     1043.4993743989        0.4311444930      275.2963659133        0.0034922828
 164   0        0.0000000000        0.0000000000      276.1700531507        0.0037411379
 164   1     1044.8271547563        0.4344301688      275.6330171856        0.0035773287
 165   0        0.0000000000        0.0000000000      276.5065024195        0.0038315475
 165   1     1046.1596619858        0.4375369185      275.9705376111        0.0036644394
 166   0        0.0000000000        0.0000000000      276.8436418027        0.0039240869
 166   1     1047.4962820029        0.4404611298      276.3087625298        0.0037536201
 167   0        0.0000000000        0.0000000000      277.1812879927        0.0040187527
 167   1     1048.8363228043        0.4431992325      276.6475080421        0.0038448684
 168   0        0.0000000000        0.0000000000      277.5192710000        0.0041155419
 168   1     1050.1791430067        0.4457479904      276.9866035846        0.0039381823
 169   0        0.0000000000        0.0000000000      277.8574206155        0.0042144480
 169   1     1051.5240981206        0.4481043760      277.3258783496        0.0040335565
 170   0        0.0000000000        0.0000000000      278.1955527919        0.0043154573
 170   1     1052.8704861460        0.4502654906      277.6651476197        0.0041309783
 171   0        0.0000000000        0.0000000000      278.5335022344        0.0044185575
 171   1     1054.2176771142        0.4522287882      278.0042454689        0.0042304368
 172   0        0.0000000000        0.0000000000      278.8710857178        0.0045237271
 172   1     1055.5649668817        0.4539918440      278.3429879551        0.0043319121
 173   0        0.0000000000        0.0000000000      279.2081346625        0.0046309450
 173   1     1056.9117068112        0.4555525532      278.6812058075        0.0044353844
 174   0        0.0000000000        0.0000000000      279.5444815062        0.0047401862
 174   1     1058.2572494179        0.4569090419      279.0187307527        0.0045408305
 175   0        0.0000000000        0.0000000000      279.8799462026        0.0048514172
 175   1     1059.6008941467        0.4580596270      279.3553819660        0.0046482186
 176   0        0.0000000000        0.0000000000      280.2143686002        0.0049646065
 176   1     1060.9420168484        0.4590029423      279.6909985645        0.0047575191
 177   0        0.0000000000        0.0000000000      280.5475720346        0.0050797122
 177   1     1062.2799238573        0.4597378151      280.0254030709        0.0048686922
 178   0        0.0000000000        0.0000000000      280.8794001019        0.0051966949
 178   1     1063.6139993746        0.4602633712      280.3584383190        0.0049817002
 179   0        0.0000000000        0.0000000000      281.2096804875        0.0053155042
 179   1     1064.9435601536        0.4605789564      280.6899311534        0.0050964953
 180   0        0.0000000000        0.0000000000      281.5382569692        0.0054360906
 180   1     1066.2679840375        0.4606841949      281.0197245482        0.0052130301
 181   0        0.0000000000        0.0000000000      281.8649759331        0.0055584006
 181   1     1067.5866558020        0.4605789556      281.3476640767        0.0053312534
 182   0        0.0000000000        0.0000000000      282.1896733019        0.0056823715
 182   1     1068.8989142449        0.4602633697      281.6735847900        0.0054511051
 183   0        0.0000000000        0.0000000000      282.5122059115        0.0058079432
 183   1     1070.2041788568        0.4597378128      281.9973427130        0.0055725275
 184   0        0.0000000000        0.0000000000      282.8324162340        0.0059350451
 184   1     1071.5018072311        0.4590029392      282.3187794351        0.0056954526
 185   0        0.0000000000        0.0000000000      283.1501634804        0.0060636075
 185   1     1072.7912208733        0.4580596375      282.6377533316        0.0058198135
 186   0        0.0000000000        0.0000000000      283.4653104112        0.0061935572
 186   1     1074.0718519434        0.4569090373      282.9541263265        0.0059455396
 187   0        0.0000000000        0.0000000000      283.7777107433        0.0063248119
 187   1     1075.3430919964        0.4555525679      283.2677512503        0.0060725516
 188   0        0.0000000000        0.0000000000      284.0872393513        0.0064572929
 188   1     1076.6044148093        0.4539918380      283.5785021610        0.0062007734
 189   0        0.0000000000        0.0000000000      284.3937582873        0.0065909110
 189   1     1077.8552381591        0.4522287814      283.8862402314        0.0063301190
 190   0        0.0000000000        0.0000000000      284.6971507389        0.0067255810
 190   1     1079.0950622693        0.4502654831      284.1908478427        0.0064605060
 191   0        0.0000000000        0.0000000000      284.9972876708        0.0068612074
 191   1     1080.3233337648        0.4481043678      284.4921950948        0.0065918418
 192   0        0.0000000000        0.0000000000      285.2940570619        0.0069976972
 192   1     1081.5395651855        0.4457480150      284.7901691612        0.0067240366
 193   0        0.0000000000        0.0000000000      285.5873513748        0.0071349551
 193   1     1082.7432839943        0.4431992228      285.0846617104        0.0068569979
 194   0        0.0000000000        0.0000000000      285.8770558422        0.0072728774
 194   1     1083.9339845150        0.4404611195      285.3755571451        0.0069906253
 195   0        0.0000000000        0.0000000000      286.1630764773        0.0074113662
 195   1     1085.1112430836        0.4375369075      285.6627607288        0.0071248237
 196   0        0.0000000000        0.0000000000      286.4453084985        0.0075503138
 196   1     1086.2745884177        0.4344301571      285.9461668815        0.0072594885
 197   0        0.0000000000        0.0000000000      286.7236638704        0.0076896165
 197   1     1087.4236150766        0.4311445268      286.2256868362        0.0073945193
 198   0        0.0000000000        0.0000000000      286.9980594011        0.0078291695
 198   1     1088.5579347348        0.4276838656      286.5012366883        0.0075298139
 199   0        0.0000000000        0.0000000000      287.2684057803        0.0079688609
 199   1     1089.6771309414        0.4240523592      286.7727263885        0.0076652637
 200   0        0.0000000000        0.0000000000      287.5346337149        0.0081085857
 200   1     1090.7808673989        0.4202541859      287.0400859896        0.0078007665
 201   0        0.0000000000        0.0000000000      287.7966644134        0.0082482306
 201   1     1091.8687659737        0.4162939059      287.3032360076        0.0079362121
 202   0        0.0000000000        0.0000000000      288.0544386908        0.0083876898
